title	url	content
Elektroluminesensi	https://id.wikipedia.org/wiki/Elektroluminesensi	Elektroluminesensi adalah emisi cahaya yang dihasilkan oleh medan listrik . Fenomena elektroluminesensi terjadi di dalam suatu benda padat . Jenis yang umum mengalami elektroluminesensi adalah kristalin. Elektroluminesensi hanya terjadi pada kristalin dengan sifat pendar khusus. Emisi cahaya pada kristalin ini bersifat dapat dikendalikan. Sumber cahaya elektrouminesensi ada dua yaitu dioda pancaran cahaya dan panel elektroluminesensi . Bahan pembuatan dioda ini dari semikonduktor berjenis n dan p. Elektroluminesensi dengan dioda digunakan sebagai teks atau gambar yang bergerak pada rangkaian listrik arus searah . Sedangkan panel elektroluminesensi terbuat dari bahan dielektrik . Prinsipnya menyerupai kapasitor . Panel elektroluminesensi dapat digunakan pada arus searah maupun arus bolak-balik . 
ZX81	https://id.wikipedia.org/wiki/ZX81	" ZX81 adalah komputer rumahan yang diproduksi oleh Sinclair Research. ZX81 diproduksi di Dundee, Skotlandia oleh Timex Corporation.  ZX81 diluncurkan pada 5 Maret 1981 oleh Clive Sinclair. Ini umumnya dianggap sebagai mesin yang memperkenalkan komputasi ke masyarakat umum di Inggris karena harganya terjangkau £69,95. Selain itu, ZX81 adalah komputer pertama yang tersedia untuk dibeli di toko-toko jalanan seperti W.H. Smiths. Komputer itu secara fisik cukup kecil berukuran 167mm hingga 40mm. Kasing plastik tipis termasuk keyboard membran dan papan sirkuit tunggal. Seluruh mesin beratnya hanya 350 gram. Dengan hanya 1Kb RAM, dan 8Kb ROM, ZX81 tidak mampu membuat grafik warna. Namun, itu tidak menghentikan penjualan mesin ini yang terjual lebih dari 1,5 juta unit.  Pada 1980, perusahaan Inggris Sinclair merilis komputer ZX80 mereka dengan harga $ 199,95. Satu tahun kemudian, mereka merilis ZX81 yang baru dan lebih baik. Dibandingkan dengan ZX80, ZX81 jauh lebih murah, hanya $ 99,95, komputer pertama di bawah $ 100. ZX81 memiliki mikroprosesor yang sama dan berjalan pada kecepatan yang sama dengan ZX80, tetapi memiliki bahasa pemrograman BASIC yang lebih baik dan lebih murah untuk diproduksi, karena memiliki lebih sedikit chip dan desain yang lebih sederhana.  ZX81 memang murah dan cukup populer pada masanya. Keyboard adalah 'membran sensitif sentuhan', permukaan plastik fleksibel dengan sakelar aktual di bawah permukaan. Meskipun mudah dibersihkan dan tahan air, sangat sulit dan lambat untuk mengetik, karena Anda harus menekan dengan keras dan sangat hati-hati untuk menggunakan kunci kecil yang berjarak dekat. Mengetik sentuh tidak mungkin. Pengguna yang mahir meretas ke dalam sistem mereka dan menambahkan keyboard 'asli' mereka sendiri, di luar sistem.  Komputer hanya terdiri dari empat chip IC, dan tidak ada chip video atau co-prosesor. CPU harus melakukan semua tugas yang diperlukan komputer, yang artinya menjalankan program BASIC dan memperbarui layar secara bersamaan, memperlambat kecepatan program. Memperbaiki? Jangan memperbarui tampilan sesering - perintah SLOW dan FAST menentukan laju tampilan video. Perintah FAST memungkinkan program untuk menjalankan 4X lebih cepat, tetapi kemudian tampilan menjadi tersentak-sentak.Sinclair ZX81 adalah komputer yang lambat dan sulit digunakan. Dengan hanya tampilan 32 x 24 karakter dan tidak ada mode grafis untuk berbicara (selain mode 64 ""48"" pixel) output monokrom dari ZX81 membutuhkan imajinasi yang cukup besar saat bermain game. Memang warnanya kurang, tapi bagaimanapun juga, memiliki manfaat menyederhanakan distribusi di AS di mana perbedaan warna antara PAL Inggris dan standar NTSC AS menjadikannya bukan sebuah masalah.  Bagi banyak pengguna, ZX81 adalah entri pertama ke dunia pemrograman. Majalah akan menerbitkan rim kode yang harus dimasukkan dengan susah payah sebelum pengguna dapat menghabiskan beberapa jam senang bermain ""berburu bug / salah cetak"" dan kemudian sangat kecewa dengan hasilnya. Setidaknya keyboard membran menampilkan versi awal Intellisense, dengan perintah dan fungsi muncul saat pengguna mengetik. Seorang pengguna yang mahir dapat dengan cepat mengisi memori kecil dengan hanya beberapa penekanan tombol. Perancang ZX81 menggunakan beberapa trik pintar untuk membuat penggunaan memori yang paling efisien. Daripada menggunakan set karakter ASCII , komputer menyimpan perintah sebagai token dalam set karakternya sendiri. Ini memang memiliki efek samping yang disayangkan dari huruf kecil, membuat beberapa daftar merasa lebih seperti output dari troll Twitter ketika dilihat hari ini.  Pada tahun 1982, perusahaan Amerika Timex mulai menjual ZX81 di Amerika, menyebutnya Timex Sinclair 1000. Itu sangat populer, tetapi mungkin karena harganya hanya $ 99,95.  Secara garis besar sejarah ZX81 adalah  ZX81 hadir dengan memori on-board 1 kB yang dapat diperluas secara eksternal hingga 16 kB. Memori disediakan oleh salah satu chip RAM 4118 (1024 Bit × 8) atau dua 2114 (1024 Bit × 4). Hanya ada tiga chip lainnya: mikroprosesor 8-bit 3.5 MHz Z80A dari Nippon Electric (sekarang NEC), chip array logika tanpa komitmen (ULA) dari Ferranti dan ROM 8 kB yang menyediakan penerjemah BASIC sederhana. Memori dapat diperluas secara eksternal hingga maksimum 64 kB, meskipun ini menggantikan daripada menambah memori on-board. "
VirtualBox	https://id.wikipedia.org/wiki/VirtualBox	"Oracle VM VirtualBox (sebelumnya Sun VirtualBox , Sun xVM VirtualBox dan InnoTek VirtualBox ) adalah perangkat lunak virtualisasi , yang dapat digunakan untuk mengeksekusi sistem operasi ""tambahan"" di dalam sistem operasi ""utama"". Sebagai contoh, jika seseorang mempunyai sistem operasi Microsoft Windows yang terpasang di komputernya , maka seseorang tersebut dapat pula menjalankan sistem operasi lain yang diinginkan di dalam sistem operasi Microsoft Windows .   Fungsi ini sangat penting jika seseorang ingin melakukan ujicoba dan simulasi instalasi suatu sistem tanpa harus kehilangan sistem yang ada. Aplikasi dengan fungsi sejenis VirtualBox lainnya adalah VMware dan Microsoft Virtual PC .  Sistem operasi yang dapat menjalankannya antara lain Linux , MacOS , Microsoft Windows , Solaris , dll. VirtualBox pertamakali dikembangkan oleh Innotek GmbH. Pada Februari 2008, Innotek GmbH diakusisi oleh Sun Microsystems . dan menjadi milik Oracle saat pengakuisisian Sun Microsystems. Artikel bertopik perangkat lunak ini adalah sebuah rintisan . Anda dapat membantu Wikipedia dengan mengembangkannya ."
Anode	https://id.wikipedia.org/wiki/Anode	Anode adalah elektrode , bisa berupa logam maupun penghantar listrik lain, pada sel elektrokimia yang terpolarisasi jika arus listrik mengalir ke dalamnya. Arus listrik (bermuatan positif) mengalir berlawanan dengan arah pergerakan elektron.  Pada proses elektrokimia , baik sel galvanik (baterai) maupun sel elektrolisis , anode mengalami oksidasi .  Perlu diperhatikan bahwa tidak selalu anion (ion yang bermuatan negatif) bergerak menuju anode, ataupun tidak selalu kation (ion bermuatan positif) akan bergerak menjauhi anode. Pergerakan anion maupun kation menuju atau menjauh dari anode tergantung dari jenis sel elektrokimianya.  Artikel bertopik fisika ini adalah sebuah rintisan . Anda dapat membantu Wikipedia dengan mengembangkannya .
Penanda sosial	https://id.wikipedia.org/wiki/Penanda_sosial	"Penanda sosial (social bookmarking) adalah sebuah metode bagi pengguna internet untuk mengorganisasi, menyimpan, mengelola, dan mencari penanda sumtydx.d.ber daya yang tersedia secara online. Berbeda dengan konsep berbagi file (file sharing), sumber daya online tersebut tidak dibagi-bagi, melainkan hanya menjadi penanda bahwa sumber daya tersebut merupakan referensi mereka. Beberapa penjelasan tambahan dapat ditambahkan ke dalam penanda tersebut dalam bentuk metadata , sehingga pengguna dapat memahami isi dari sumber daya tersebut tanpa perlu mengunduhnya terlebih dahulu. Penjelasan tersebut dapat berisi teks, suara, atau tag yang berkolaborasi menjadi sebuah folksonomi . Folksonomi juga disebut tagn sosial, yaitu merupakan proses dimana banyak pengguna menambahkan metadata dalam bentuk kata kunci untuk berbagi konten.  Dalam sistem penanda sosial, pengguna menyimpan link ke halaman web yang mereka ingin ingat dan/atau bagikan. Penanda ini biasanya bersifat domain publik, dan dapat disimpan secara pribadi atau hanya berbagi dengan orang-orang tertentu atau kelompok atau hanya di dalam jaringan tertentu, atau kombinasi lain dari domain publik dan swasta. Orang-orang diperbolehkan biasanya dapat melihat kronologis penanda menurut kategori atau tag, atau melalui mesin pencari . Kebanyakan layanan penanda sosial mendorong pengguna untuk mengatur penanda mereka dengan tag informal, bukan dengan sistem folder berbasis peramban tradisional, walaupun beberapa layanan memiliki fitur kategori/folder atau kombinasi dari folder dan tag. Mereka juga memungkinkan pengguna untuk melihat penanda lain yang berkaitan dengan tag yang dipilih, termasuk informasi tentang jumlah pengguna yang telah menandai sumber daya tersebut. Beberapa layanan penanda sosial juga menarik kesimpulan dari hubungan tag untuk membuat cluster tag atau bookmark. Banyak layanan penanda sosial menyediakan web feed untuk daftar bookmark mereka, termasuk daftar yang diselenggarakan oleh tag. Hal ini memungkinkan pelanggan untuk menyadari bahwa bookmark baru mereka disimpan atau ditandai oleh pengguna lain. Seiring dengan perkembangan layanan ini yang kini telah semakin matang dan tumbuh lebih populer, maka telah ditambahkan fitur baru seperti peringkat dan komentar di bookmark, kemampuan untuk impor dan ekspor bookmark dari peramban, surat elektronik penanda, anotasi web , dan kelompok-kelompok atau fitur jaringan sosial .  Konsep bookmark online berawal pada bulan April 1996 dengan peluncuran itList ,  fitur yang terdiri atas penanda publik. Dalam tiga tahun kemudian, layanan bookmark online menjadi kompetitif, dengan masuknya perusahaan patungan seperti Backflip, Blink, Clip2, ClickMarks, hotlink, dan lain-lain ke dalam pasar.   Mereka menyediakan folder untuk mengorganisasikan bookmark, dan beberapa layanan yang secara otomatis menyortir bookmark ke dalam beberapa folder (dengan berbagai tingkat akurasi).  Blink menyediakan tombol browser untuk menyimpan bookmark;  Backflip memungkinkan pengguna untuk email bookmark mereka kepada orang lain  dan menampilkan tombol ""Backflip halaman ini"" pada situs mitra.  Namun pada akhirnya Backflip ditutup dengan alasan ""kesengsaraan ekonomi pada awal abad ke-21”.  Pada tahun 2003, Delicious (kemudian disebut del.icio.us ) merintis penandaan tagging  dan menciptakan istilah social bookmarking. Pada tahun 2004, sejalan dengan mulai lepas landasnya Delicious, Furl dan Simpy dilepas, bersamaan dengan Citeulike , Connotea (kadang-kadang disebut pelayanan social feed ) dan sistem rekomendasi terkait, Stumbleupon . Pada tahun 2006, Ma.gnolia , Blue Dot (kemudian berganti nama menjadi Faves ), dan Diigo memasuki wilayah penanda, dan Connectbeam menyertakan layanan bookmark dan penandaan sosial yang bertujuan untuk bisnis dan perusahaan. Pada tahun 2007, IBM merilis produk Lotus Connections .  Situs seperti Digg , reddit , dan Newsvine menawarkan sistem serupa untuk mengorganisasikan berita sosial. Bentuk sederhana dari kosakata bersama tidak muncul dalam sistem bookmark sosial ( folksonomy ). Penandaan kolaboratif menunjukkan bentuk dinamika sistem yang kompleks (atau dirinya sendiri). Meskipun tidak ada kosakata terkontrol pusat untuk membatasi tindakan pengguna individu., distribusi tag yang menggambarkan sumber daya yang berbeda telah terbukti untuk berkumpul dari waktu ke waktu untuk stabil hukum distribusi listrik. Setelah stabil seperti distribusi formulir, korelasi antara tag yang berbeda dapat diperiksa untuk membangun grafik folksonomi sederhana, yang dapat dipartisi secara efisien untuk mendapatkan bentuk komunitas atau kosakata bersama Sementara kosakata seperti menderita. Dari beberapa masalah informalitas dijelaskan di bawah ini, mereka dapat dilihat sebagai muncul dari tindakan desentralisasi banyak pengguna, sebagai bentuk crowdsourcing. Dari sudut pandang pencarian data, ada kelemahan sistem berbasis tag seperti: tidak menetapkan standar kata kunci (yaitu, folksonomi bukannya kosakata terkontrol), tidak ada standar untuk struktur tag tersebut (misalnya, tunggal vs plural, kapitalisasi), mistagging karena kesalahan ejaan, tag yang dapat memiliki lebih dari satu arti, tag tidak jelas karena sinonim / kebingungan antonym, tak lazim dan schemata tag personalisasi dari beberapa pengguna, dan tidak ada mekanisme bagi pengguna untuk menunjukkan hubungan hirarkis antara tag ( misalnya, situs mungkin akan dilabeli sebagai baik keju dan cheddar, tanpa mekanisme yang mungkin menunjukkan cheddar yang merupakan perbaikan atau sub-kelas keju). Untuk pengguna, bookmark sosial dapat berguna sebagai cara untuk mengakses satu set bookmark konsolidasi dari berbagai komputer, mengatur sejumlah besar bookmark, dan bookmark berbagi dengan kontak. Perpustakaan telah menemukan sosial bookmark menjadi berguna sebagai cara mudah untuk memberikan daftar link informatif untuk pelanggan. Berkenaan dengan menciptakan sebuah mesin pencari berkualitas tinggi, sistem bookmark sosial memiliki beberapa keunggulan dibandingkan dengan lokasi sumber daya tradisional dan perangkat lunak klasifikasi otomatis, seperti jaringan mesin pencari. Semua klasifikasi tag yang berbasis sumber daya Internet (seperti situs web) dilakukan oleh manusia, yang memahami isi dari sumber daya, sebagai lawan dari perangkat lunak, yang algorithmically mencoba untuk menentukan arti dari suatu sumberdaya. Juga, orang dapat menemukan dan bookmark halaman web yang belum melihat atau diindeks oleh spider web.  Sebagai contoh, ketika pengguna mengetikkan kata kunci 'Fidella Anandhita', jika merujuk pada mesin pencari, maka hasil yang diperlihatkan belum tentu merupakan nama orang yang dikenal oleh pengguna. Berbeda dengan sistem penanda, di mana pengguna telah menandai sebelumnya halaman web yang berisi atau berhubungan dengan 'Fidella Anandhita' yang dituju, maka ketika pengguna itu kembali mencari kata kunci itu hasil yang didapatkan tentu lebih sesuai dengan apa yang dimaksudkan. Selain itu, sistem bookmark sosial dapat peringkat sumber daya berdasarkan berapa kali telah bookmarked oleh pengguna, yang mungkin lebih berguna metrik untuk end-user dari sistem yang sumber daya peringkat berdasarkan jumlah Pranala luar menunjuk ke sana (walaupun kedua jenis peringkat rentan terhadap penipuan, dan keduanya perlu penanggulangan teknis untuk mencoba untuk menangani hal ini). Bookmark sosial juga dapat rentan terhadap korupsi dan kolusi. Karena popularitasnya, beberapa orang sudah mulai mempertimbangkan sebagai alat untuk digunakan bersama dengan optimasi search engine untuk membuat situs web mereka lebih terlihat. Semakin sering sebuah halaman web diajukan dan ditandai, kesempatan yang lebih baik telah menjadi ditemukan. Spammer sudah mulai bookmark halaman web yang sama beberapa kali dan / atau penandaan setiap halaman situs web mereka menggunakan banyak tag yang populer, mewajibkan para pengembang untuk terus-menerus menyesuaikan sistem keamanan mereka untuk mengatasi pelanggaran."
Logika tangga	https://id.wikipedia.org/wiki/Logika_tangga	"Logika tangga ( Ladder logic ) adalah bahasa pemrograman yang dipakai untuk menggambarkan secara grafis diagram rangkaian elektronika dan perangkat keras komputer berdasarkan logika berbasis-relay yang banyak dijumpai pada aplikasi Programmable Logic Controllers ( PLC ) dan kendali industri . Sesuai dengan namanya, program ini menggunakan gambar anak tangga yang terdiri dari garis-garis tegak dan garis mendatar untuk menyajikan fungsi logika rangkaiannya.  Fungsi logika rangkaian:
S = X AND ( Y OR Z )
dinyatakan dalam bentuk logika tangga sebagai berikut: Contoh lain adalah
T = S AND X di mana S digambarkan pada diagram 1, dan T pada diagram 2, seperti di bawah ini. Artikel bertopik elektronika ini adalah sebuah rintisan . Anda dapat membantu Wikipedia dengan mengembangkannya . Logika dioda–resistor (DL) · Logika resistor–transistor (RTL) · Logika dioda–transistor (DTL) · Logika transistor–transistor (TTL) · Logika pass–transistor (PTL) · Logika tergandeng–emitor (ECL) · Logika nMOS · Logika CMOS · Logika injeksi terintegrasi (I2L)"
Konverter DC ke DC	https://id.wikipedia.org/wiki/Konverter_DC_ke_DC	A converter DC-to-DC adalah sebuah sirkuit elektronik atau perangkat elektromekanis yang mengkonversi sumber arus searah (DC) dari satu tingkat tegangan yang lain. Ini adalah jenis konverter daya listrik. tingkat daya berkisar dari sangat rendah (baterai kecil) ke sangat tinggi (tegangan tinggi daya transmisi)
Pohon B+	https://id.wikipedia.org/wiki/Pohon_B%2B	Pohon B+ merupakan salah satu varian dari Pohon B-. Pohon B- aksesnya akan lebih cepat dibandingkan dengan pohon AVL  jika ketinggiannya dijaga seminimal mungkin. Operasi dasar pohon B- antara lain Searching , Insection, dan Deletion . Pencarian data dalam database yang besar membutuhkan banyak waktu, namun hal ini dapat di tingkatkan dengan menggunakan Pohon B+ dalam mengindeks data . Pohon B+ terdiri dari internal node dan leaf atau eksternal node . Indeks node merupakan sebutan dari internal node pohon B+.  Perbedaan antara pohon B- dan pohon B+ adalah jika pohon B- kunci dan rekord dapat disimpan sebagai internal maupun daun node , sedangkan untuk pohon B+ pada rekord disimpan sebagai daun node dan kunci hanya dapat disimpan sebagai internal node .  Keuntungan dari pohon B+ antara lain untuk mengambil rekord dibutuhkan jumlah akses disk yang sama ; Dalam pohon B+ data dapat diakses secara berurutan dan langsung; pohon B+ memiliki level yang lebih rendah dan sangat cepat sekaligus efisien dalam mengakses rekord dari disk.  Langkah-langkah mencari rekord dengan kunci pencarian :k  1.      Mulai dari akar node . Bandingkan k dengan kunci pada akar node [ k1, k2, k3,….. k m-1 ] 2.      Jika k < k 1 , pergi ke anak kiri dari akar node 3.      Beda jika k = k1 , bandingkan k2 . Jika k < k2, k terletak antara k1 dan k2 . Jadi, cari di anak kiri k2. 4.      Jika k > k2 , pilih k3, k4,...km-1 seperti pada langkah 2 dan 3. 5.      Ulangi langkah di atas sampai daun node tercapai. 6.      Jika k ada di daun node, kembalikan true jika tidak kembalikan false. Hal-hal yang perlu diperhatikan dalam sebelum insertion :  1.      Akar setidaknya memiliki 2 anak 2.      Setiap node kecuali akar dapat memiliki maksimal m anak dan setidaknya m/2 anak 3.      Setiap node dapat berisi maksimal m - 1 kunci dan minimal ⌈m/2⌉ - 1 kunci. Untuk memasukkan elemen maka dapat diikuti langkah yang pertama yakni setiap elemen dimasukkan ke dalam daun node dan buka daun node yang sesuai, kemudian masukkan kunci pada daun node . Jika kunci tidak full maka msukkan kunci ke dalam daun node dengan urutan meningkat, namun jika daun sudah penuh, masukkan kunci ke daun node dengan urutan meningkat dan seimbangkan pohon dengan menghancurkan node pada posisi m/2 dan tambhakan juga kunci m/2 ke node induk.  Menghapus pada pohon B+ memiliki 3 hal utama antara lain mencari node di mana ada kunci yang akan dihapus, menghapus kunci dan menyeimbangkan pohon jika diperlukan, dan underflow yakni ketika jumlah kunci dalam sebuah node lebih sedikit dari jumlah minimum kunci yang harus dipegang. Untuk menghapus kunci, kunci pada node internal (indeks) harus dijaga karena nilainya berlebihan di pohon B+ . 
Pertukaran data elektronik	https://id.wikipedia.org/wiki/Pertukaran_data_elektronik	"Pertukaran data elektronik ( bahasa inggris : EDI atau Electronic Data Interchange , juga Electronic Document Interchange ) adalah proses transfer data yang terstruktur dalam format standar yang disetujui dari satu sistem komputer ke sistem komputer lainnya dalam bentuk elektronik . Istilah ini umumnya dipakai dalam konteks perdagangan dan bisnis , khususnya perdagangan elektronik atau e-dagang. Biasanya digunakkan oleh perusahaan-perusahaan dalam memudahkan proses pertukaran data transaksi yang berulang-ulang antar perusahaan . EDI sangat bergantung kepada pengembangan format standar untuk dokumen - dokumen bisnis seperti faktur , pesanan pembelian, dan surat tanda terima. Harus ada persetujuan dari pelaku-pelaku bisnis yang terkait dan pengakuan di tingkat nasional maupun internasional untuk dapat menggunakan format-format standar ini dan mentransmisikan data secara elektronik . Pada tahun 1964 , seorang manajer penjualan yang bekerja di American Hospital Supply Company (AHSC) menciptakan sebuah sistem untuk menangani masalah inventoris dalam sebuah rumah sakit lokal di Amerika Serikat . Manajer penjualan itu memberikan sejumlah kumpulan kartu berlubang ( punched card ) kepada rumah sakit lokal tersebut. Setiap buah punched card merepresentasikan tiap pembelian barang dari AHSC, kemudian punched card ini dimasukkan ke dalam sebuah kotak persediaan untuk mengindikasikan kapan barang tertentu harus dipesan lagi. Di waktu yang bersamaan, punched card - punched card itu dikumpulkan dan dimasukkan ke dalam card reader yang disediakan untuk para pelanggan . Data dikirim melalui saluran telepon standar ke sebuah kunci mesin punch ( keypunch ) di AHSC, di mana set punched card – punched card yang identik diduplikasi. Pemenuhan pesanan kemudian dikerjakan secara biasa. Pertukaran data elektronik ini ternyata meningkatkan keakuratan dan efisiensi dalam pemesanan persediaan-persediaan pada banyak rumah sakit di Amerika Serikat . Ketidakakuratan pemesanan berkurang, waktu pengiriman menjadi lebih cepat, dan permasalahan kekurangan inventori pun dapat diatasi dalam rumah sakit - rumah sakit tersebut. Dalam beberapa tahun ke depan, EDI yang sebelumnya hanya berbasis sistem one-to-one seperti yang pertama kali digunakkan oleh AHSC, kemudian berkembang menjadi pasar-pasar elektronik baru yang berisi komunitas-komunitas industri pelanggan , pemasok , penghasil, dan fasilitator jaringan. EDI kemudian menjadi suatu nilai penting dalam kemitraan perdagangan . Kunci dari aplikasi EDI terletak pada kodifikasi dan strukturisasi data menjadi sebuah format yang umum dan disetujui. Proses kodifikasi dan strukturisasi dokumen - dokumen untuk transaksi bisnis tidaklah sederhana. Standar EDI dikembangkan di berbagai sektor industri , dalam berbagai negara , dan prosesnya dipengaruhi oleh struktur-struktur komite dan prosedur yang rumit.
Berikut adalah beberapa contoh standar EDI: EDIFACT (dirancang oleh PBB ), BACS (digunakkan dalam Britania Raya ), ODETTE (digunakkan dalam industri otomotif Eropa ), ANSI X12 (digunakkan dalam berbagai sektor bisnis di Amerika Utara ). Salah satu contoh pengaplikasian EDI di Indonesia dapat dilihat pada PT EDI Indonesia yang merupakan perusahaan penyelenggara pelayanan jasa EDI di Indonesia yang memberikan layanan teknis dan konsultasi."
Reaktansi listrik	https://id.wikipedia.org/wiki/Reaktansi_listrik	Reaktansi adalah perlawanan komponen sirkuit/rangkaian atas perubahan arus listrik atau tegangan listrik karena adanya kapasitansi atau induktansi . Medan listrik yang terbentuk dalam komponen tersebut akan menghambat perubahan potensial listrik dan medan magnetik yang terbentuk menghambat perubahan arus listrik. Simbol yang dipergunakan untuk menyatakan reaktansi sama dengan yang dipergunakan pada hambatan listrik , tetapi memiliki beberapa perbedaan. Nilai kapasitansi dan induktansi mempengaruhi sifat dari komponen tersebut, tetapi efek reaktansi tidak terlihat ketika komponen tersebut dialiri arus searah , efek reaktansi hanya akan terlihat jika ada perubahan arus atau tegangan. Jadi, nilai reaktansi berubah-ubah sebanding dengan perubahan arus, dan jika frekuensi perubahan arusnya teratur, seperti dalam arus bolak-balik , maka nilai reaktansi menjadi konstan. Jika rangkaian listrik dianalisis menggunakan Kalkulus vektor nilai tahanan adalah bagian riil dari nilai impedansi , sedang nilai reaktansi merupakan imajinernya . Keduannya sama-sama memiliki satuan internasional Ohm . Resistor ideal tidak memiliki reaktansi (bernilai 0), sedang induktor dan kapasitor ideal tidak memiliki resistansi (tahanan bernilai 0). Dalam diagram fasor , reaktansi digunakan untuk menghitung amplitudo dan perubahan fase sinusoidal dari arus bolak-balik yang mengalir dalam komponen. Dilambangkan dengan simbol X {\displaystyle \scriptstyle {X}} . Reaktansi X {\displaystyle \scriptstyle {X}} dan resistansi R {\displaystyle \scriptstyle {R}} diperlukan untuk menghitung impedansi Z {\displaystyle \scriptstyle {Z}} . Untuk beberapa rangkaian satu dari tiga nilai ini dapat lebih berpengaruh dibanding yang lain, tetapi biasanya untuk komponen tertentu pengaruh ini dapat diabaikan, misal untuk resistor bisa kita abaikan nilai kapasitansi-nya, sedang untuk kapasitor kita bisa abaikan nilai resistansinya. dimana Magnitudo Z {\displaystyle \scriptstyle {Z}} dan fase θ {\displaystyle \scriptstyle {\theta }} impedansi bergantung pada nilai resistansi dan reaktansinya. Magnitudonya adalah perbandingan voltase dan amplitudo arus , sedang fasenya adalah perbedaan nilai voltase dan arus. Kebalikan dari reaktansi (yaitu, 1 / X {\displaystyle 1/X} ) adalah suseptansi . Reaktansi kapasitif X C {\displaystyle \scriptstyle {X_{C}}} berbanding terbalik dengan frekuensi f {\displaystyle \scriptstyle {f}} dan kapasitansi C {\displaystyle \scriptstyle {C}} .  Kapasitor terdiri dari dua buah konduktor yang dipisahkan oleh bahan isolator , yang disebut sebagai dielektrik . Pada frekuensi rendah kapasitor tidak mengalirkan arus listrik . Jika kapasitor diberi tegangan arus searah salah satu konduktornya (yang terhubung dengan potensial positif) akan berangsur-angsur bermuatan positif sedang konduktor yang lain (pada titik potensial negatif) akan berangsur-angsur bermuatan negatif. Ketika muatan positif dan negatif ini telah seimbang (yaitu magnitudo muatannya sama) maka arus listrik akan berhenti mengalir. Namun jika kapasitor dialiri tegangan AC , muatan yang terkumpul di antara konduktornya tidak akan pernah mencapai keseimbangan (belum sampai terisi penuh muatannya harus dilepaskan kembali) sehingga arus akan tetap mengalir. Semakin tinggi frekuensinya makin sedikit muatan yang terisi dalam kapasitor sehingga makin kecil pula hambatan terhadap arus yang mengalir. Reaktansi induktif X L {\displaystyle \scriptstyle {X_{L}}} sebanding dengan frekuensi f {\displaystyle \scriptstyle {f}} dan induktansi L {\displaystyle \scriptstyle {L}} . Sebuah induktor terdiri dari sebuah kumparan . Hukum faraday tentang induksi elektromagnetik menyatakan bahwa induksi elektromagnetik menimbulkan Gaya Gerak Listrik (GGL) E {\displaystyle \scriptstyle {\mathcal {E}}} dengan arah yang berlawanan. Hal ini disebabkan oleh perubahan fluks magnetik B {\displaystyle \scriptstyle {B}} yang lewat melalui jalur arus listrik. Untuk induktor yang terdiri dari kumparan dengan N {\displaystyle N} lilitan menghasilkan GGL ini bersifat seperti menahan laju arus listrik. Sehingga arus DC yang memiliki potensi listrik konstan dan tidak membuat arus listrik berubah-ubah, membuat induktor tampak seperti konduktor biasa, arus akan mengalir tanpa hambatan (secara ideal). Namun arus AC yang berubah-ubah potensinya (sehingga arus yang mengalirpun berubah-ubah arahnya) dengan frekuensi tertentu, membuat reaktansi induktifnya meningkat sebanding dengan peningkatan frekuensi. Pada komponen yang reaktif sempurna (yaitu tidak memiliki nilai resistansi), fase tegangan terlambat π / 2 {\displaystyle \scriptstyle {\pi /2}} radian dari fase arus untuk komponen dengan reaktansi kapasitif namun fase tegangan mendahului fase arus sebesar π / 2 {\displaystyle \scriptstyle {\pi /2}} radian untuk komponen yang reaktansinya induktif. Perlu diperhatikan bila nilai resistansi dan reaktansi suatu komponen tidak diketahui maka perilaku hubungan antara tegangan dan arus tidak dapat diketahui pula. Nilai reaktansi kapasitif memiliki tanda berbeda (minus) dari nilai reaktansi induktif disebabkan karena adanya faktor fase dalam impedansinya. Pada komponen yang reaktif, fase tegangan sinusoidal pada komponen tersebut berbeda π / 2 {\displaystyle \scriptstyle {\pi /2}} radian dibanding dengan fase arus yang mengalir dalam komponen tersebut. Komponen yang reaktif sempurna secara bergantian mengambil (menyimpan) energi dari rangkaian lalu kemudian memberi (melepaskan) kembali energi pada rangkaian, jadi komponen yang reaktif sempurna tidak menghilangkan energi selama bekerja.
